,000001.SZ,000002.SZ,000060.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000540.SZ,000559.SZ,000568.SZ,000623.SZ,000625.SZ,000627.SZ,000630.SZ,000651.SZ,000671.SZ,000709.SZ,000723.SZ,000725.SZ,000728.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000792.SZ,000826.SZ,000839.SZ,000858.SZ,000876.SZ,000895.SZ,000898.SZ,000938.SZ,000959.SZ,000961.SZ,000963.SZ,000983.SZ,001965.SZ,001979.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002044.SZ,002050.SZ,002065.SZ,002074.SZ,002081.SZ,002085.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002294.SZ,002304.SZ,002310.SZ,002352.SZ,002385.SZ,002411.SZ,002415.SZ,002450.SZ,002456.SZ,002460.SZ,002466.SZ,002468.SZ,002470.SZ,002475.SZ,002493.SZ,002500.SZ,002508.SZ,002555.SZ,002558.SZ,002572.SZ,002594.SZ,002601.SZ,002602.SZ,002608.SZ,002624.SZ,002625.SZ,002673.SZ,002714.SZ,002736.SZ,002739.SZ,002797.SZ,002925.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300033.SZ,300059.SZ,300070.SZ,300072.SZ,300122.SZ,300124.SZ,300136.SZ,300144.SZ,300251.SZ,300408.SZ,300433.SZ,600000.SH,600008.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600038.SH,600048.SH,600050.SH,600061.SH,600066.SH,600068.SH,600085.SH,600089.SH,600100.SH,600104.SH,600109.SH,600111.SH,600115.SH,600118.SH,600153.SH,600157.SH,600170.SH,600176.SH,600177.SH,600188.SH,600196.SH,600208.SH,600219.SH,600221.SH,600233.SH,600271.SH,600276.SH,600297.SH,600309.SH,600332.SH,600339.SH,600340.SH,600346.SH,600352.SH,600362.SH,600369.SH,600372.SH,600373.SH,600376.SH,600383.SH,600390.SH,600398.SH,600406.SH,600415.SH,600436.SH,600438.SH,600482.SH,600487.SH,600489.SH,600498.SH,600516.SH,600518.SH,600519.SH,600522.SH,600535.SH,600547.SH,600549.SH,600570.SH,600583.SH,600585.SH,600588.SH,600606.SH,600637.SH,600660.SH,600663.SH,600674.SH,600682.SH,600688.SH,600690.SH,600703.SH,600704.SH,600705.SH,600739.SH,600741.SH,600795.SH,600804.SH,600809.SH,600816.SH,600820.SH,600837.SH,600867.SH,600886.SH,600887.SH,600893.SH,600900.SH,600909.SH,600919.SH,600926.SH,600958.SH,600959.SH,600977.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601088.SH,601099.SH,601108.SH,601111.SH,601117.SH,601155.SH,601166.SH,601169.SH,601186.SH,601198.SH,601211.SH,601212.SH,601216.SH,601225.SH,601228.SH,601229.SH,601238.SH,601288.SH,601318.SH,601328.SH,601333.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601555.SH,601600.SH,601601.SH,601607.SH,601611.SH,601618.SH,601628.SH,601633.SH,601668.SH,601669.SH,601688.SH,601718.SH,601727.SH,601766.SH,601788.SH,601800.SH,601808.SH,601818.SH,601828.SH,601838.SH,601857.SH,601866.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601919.SH,601933.SH,601939.SH,601958.SH,601985.SH,601988.SH,601989.SH,601991.SH,601992.SH,601997.SH,601998.SH,603160.SH,603260.SH,603288.SH,603799.SH,603833.SH,603858.SH,603993.SH
20051130,,,,0.346786516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733729327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5430040939999999,,,,,,,0.54171913,0.995817352,,,,,,,,,,,,,,,,0.574828211,,,,,,,0.611678366,,,,,,,,,,0.502274904,,,,,0.43680270200000004,,,,,,,,,,,,,,,,,,,,,,,,,0.501793034,,,,,,,,0.710531983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20051230,,,,0.34578785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.858500558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524084091,,,,,,,0.47778232299999995,1.0221219609999999,,,,,,,,,,,,,,,,0.5867541079999999,,,,,,,0.533152089,,,,,,,,,,0.501472548,,,,,0.404988332,,,,,,,,,,,,,,,,,,,,,,,,,0.436318995,,,,,,,,0.611941421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060125,,,,0.333841868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.849459237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556302882,,,,,,,0.517756635,0.8930249290000001,,,,,,,,,,,,,,,,0.5071025,,,,,,,0.52912504,,,,,,,,,,0.47973556700000003,,,,,0.418893443,,,,,,,,,,,,,,,,,,,,,,,0.600934114,,0.437258505,,,,,,,,0.619733643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060228,,,,0.370935409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719144468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.569661785,,,,,,,0.48741550899999997,0.862695781,,,,,,,,,,,,,,,,0.481747375,,,,,,,0.492734047,,,,,,,,,,0.490240726,,,,,0.415866756,,,,,,,,,,,,,,,,,,,,,,,0.640848557,,0.37758116399999997,,,,,,,,0.504879531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060331,,,,0.348773744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34603956799999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.561950627,,,,,,,0.51057981,0.921832185,,,,,,,,,,,,,,,,0.5071025,,,,,,,0.492734047,,,,,,,,,,0.471650136,,,,,0.377168801,,,,,,,,,,,,,,,,,,,,,,,0.66796138,,0.439882056,,,,,,,,0.45090965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060428,,,,0.42208375200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33923020299999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7096427790000001,,,,,,,0.424782214,1.011568062,,,,,,,,,,,,,,,,0.55917106,,,,,,,0.5444037270000001,,,,,,,,,,0.507273258,,,,,0.248514504,,,,,,,,,,,,,,,,,,,,,,,0.623590517,,0.39310282,,,,,,,,0.40484148200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060531,,,,0.41278747200000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314999474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.656349448,,,,,,,0.399137468,0.8930249290000001,,,,,,,,,,,,,,,,0.460493814,,,,,,,0.475720653,,,,,,,,,,0.486688257,,,,,0.240819912,,,,,,,,,,,,,,,,,,,,,,,0.413992751,,0.310431938,,,,,,,,0.427332675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060630,,,,0.373398804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30985242399999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.660264057,,,,,,,0.412548487,0.834359058,,,,,,,,,,,,,,,,0.43642619299999996,,,,,,,0.490709112,,,,,,,,,,0.460020407,,,,,0.25355048,,,,,,,,,,,,,,,,,,,,,,,0.36646963299999996,,0.31898626199999996,,,,,,,,0.420462375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20060731,,,,0.42091961299999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36258065700000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733140885,,,,,,,0.44609481700000003,0.940799926,,,,,,,,,,,,,,,,0.46911729399999996,,,,,,,0.567698339,,,,,,,,,,0.423474019,,,,,0.277244504,,,,,,,,,,,,,,,,,,,,,,,0.411442689,,0.34338958299999994,,,,,,,,0.45483060399999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265469704,,,,,,,,,,,,
20060831,,,,0.380175793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338624435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746320946,,,,,,,0.41993942,0.952559925,,,0.247306689,,,,,,,,,,,,,0.5071025,,,,,,,0.575912624,,,,,,,,,,0.410531659,,,,,0.265234834,,,,,,,,,,,,,,,,,,,,,,,0.34796625700000006,,0.305898509,,,,,,,,0.446292828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657483634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273612946,,,,,,,,,,,,
20060929,,,,0.334155138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338624435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668235052,,,,,,,0.379739034,0.777599939,,,0.180604906,,,,,,,,,,,,,0.421731708,,,,,,,0.587242053,,,,,,,,,,0.41509876,,,,,0.282969317,,,,,,,,,,,,,,,,,,,,,,,0.34943653700000005,,0.283794875,,,,,,,,0.421818705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458100715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267861323,,,,,,,,,,,,
20061031,,,,0.312732429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273635907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615023742,,,,,,,0.400999695,0.638587659,,,0.169861978,,,,,,,,,,,,,0.414749395,,,,,,,0.576840019,,,,,,,,,,0.431638685,,,,,0.270724172,,,,,,,,,,,,,,,,,,,,,,,0.31246844,,0.24289456399999998,,,,,,,,0.52833858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390476324,,,,,,,,,,,,,,,,,,,,,,0.236491103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271944575,,,,,,,,,,,,
20061130,,,,0.272663088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20953556199999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58470567,,,,,,,0.323111283,0.603204174,,,0.134981923,,,,,,,,,,,,,0.402747001,,,,,,,0.56501207,,,,,,,,,,0.44656236299999996,,,,,0.251996318,,,,,,,,,,,,,,,,,,,,,,,0.316454007,,0.169185406,,,,,,,,0.483415152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36283198299999997,,,,,,,,,,,,,,,,,,,,,,0.20103459399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24504895699999998,,,,,,,,,,,,
20061229,,,,0.273220966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18591145399999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514903598,,,,,,,0.282722373,0.558959369,,,0.10808454699999999,,,,,,,,,,,,,0.335802459,,,,,,,0.506672775,,,,,,,,,,0.435557584,,,,,0.24808603,,,,,,,,,,,,,,,,,,,,,,,0.266201654,,0.146627352,,,,,,,,0.428733766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.318446711,,,,,,,,,,,,,,,,,0.20948533,,,,,0.12353900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164268546,,0.31357415,,,,,,,,,,
20070131,,,,0.263457784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390474485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49584894,,,,,,,0.31317929899999997,0.406478765,,,0.218494418,,,,,,,,,,,,,0.149449566,,,,,,,0.487854794,,,,,,,,,,0.312603097,,,,,0.305327962,,,,,,,,0.136585115,,,,,,,,,,,,,,,0.202719735,,0.169528934,,,,,,,,0.37976991299999996,,,,,,,,,,,0.47978891799999995,,,,,,,,,,,,,,,,,,,,,,0.34365442399999996,,,,,,,,,,,,,,,,,0.386337516,,,,,0.278746504,,,,,,,0.129320118,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30413356,,0.39036013700000005,,,,,,,,,,
20070228,,,,0.240833672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392901677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431715185,,,,,,,0.332409607,0.406478765,,,0.23316029600000002,,,,,,,,,,,,,0.133881903,,,,,,,0.413889712,,,,,,,,,,0.296518954,,,,,0.241093229,,,,,,,,0.137818724,,,,,,,,,,,,,,,0.189252841,,0.189662319,,,,,,,,0.330690489,,,,,,,,,,,0.400277929,,,,,,,,,,,,,,,,,,,,,,0.351623222,,,,,,,,,,,,,,,,,0.369780194,,,,,0.28500407899999997,,,,,,,0.13775639,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314927444,,0.365034003,,,,,,,,,,
